id,ja,ja_alt,en,en_alt,en_variants,pos,unit,domain,level_jp,level_us,mapping,source,wiki_ja,wiki_en,wikidata,ja_basis,ja_check,flag,note
experiment,実験,,experiment,,,noun,us-algebra-2-probability-and-statistics,probability,大学,Algebra 2,exact,textbook,,,,mext,ok,wiki-rejected,wiki 除外（数学カテゴリ外）: 実験 → Experiment。「実験」は数学カテゴリ配下にない
randomization,無作為化,,randomization,,,noun,us-algebra-2-probability-and-statistics,probability,大学,Algebra 2,exact,textbook,ランダム化,Randomization,Q1363085,wikipedia,ok,wiki-redirect,
margin-of-error,誤差の範囲,,margin of error,,,noun,us-algebra-2-probability-and-statistics,probability,大学,Algebra 2,exact,wikidata,誤差の範囲,,Q1352827,wikipedia,ok,,
difference-quotient,差分商,,difference quotient,,,noun,us-precalculus-functions,functions,大学,Precalculus,exact,wikipedia-langlink,差分商,Difference quotient,Q1224446,wikipedia,ok,,(f(x+h) − f(x))/h。日本の高校では「平均変化率」
symmetry-of-functions,関数の対称性,,symmetry of functions,,,noun,us-precalculus-functions,functions,大学,Precalculus,exact,textbook,,,,editorial,—,,
finding-an-inverse,逆関数の求め方,,finding an inverse,,,noun,us-precalculus-functions,functions,大学,Precalculus,exact,textbook,,,,editorial,—,,
restricted-domain,定義域の制限,,restricted domain,,,noun,us-precalculus-functions,functions,大学,Precalculus,exact,textbook,,,,editorial,—,wiki-rejected,wiki 除外（英語照合不一致: en.term の記事なし）: 制限 (数学) → Restriction (mathematics) ／ en.term → (記事なし)
continuity,連続性,,continuity,,,noun,us-precalculus-functions,functions,大学,Precalculus,exact,textbook,連続 (数学),Continuity (mathematics),Q12030090,mext,ok,wiki-redirect,
zeros-of-a-polynomial,多項式の零点,,zeros of a polynomial,,,noun,us-precalculus-polynomial-and-rational,functions,大学,Precalculus,exact,textbook,,,,editorial,—,,
complex-zeros,複素零点,,complex zeros,,,noun,us-precalculus-polynomial-and-rational,functions,大学,Precalculus,exact,textbook,,,,editorial,—,,
graphing-rational-functions,有理関数のグラフ,,graphing rational functions,,,noun,us-precalculus-polynomial-and-rational,functions,大学,Precalculus,exact,textbook,,,,editorial,—,,
polynomial-inequality,多項式不等式,,polynomial inequality,,,noun,us-precalculus-polynomial-and-rational,functions,大学,Precalculus,exact,textbook,,,,editorial,—,,
sign-chart-inequality,符号図,,sign chart,,,noun,us-precalculus-polynomial-and-rational,functions,大学,Precalculus,near,textbook,,,,editorial,—,,不等式を解くときの数直線。日本の増減表とは目的が違う
test-point,テスト点,,test point,,,noun,us-precalculus-polynomial-and-rational,functions,数I,Precalculus,none,textbook,,,,editorial,—,,区間ごとに符号を調べる点
removable-discontinuity,除去可能な不連続点,除去可能な不連続,removable discontinuity,,,noun,us-precalculus-polynomial-and-rational|us-ap-calculus-ab-1-limits,functions|analysis,大学,Precalculus|AP Calculus AB,near,textbook,,,,editorial,—,merged,「穴」
logistic-growth,ロジスティック増加,,logistic growth,,,noun,us-precalculus-exponential-and-logarithmic,functions,大学,Precalculus,near,textbook,,,,editorial,—,,日本の高校では扱わない
newtons-law-of-cooling,ニュートンの冷却法則,,Newton's law of cooling,,,noun,us-precalculus-exponential-and-logarithmic,functions,大学,Precalculus,near,textbook,,,,editorial,—,wiki-nonmath wiki-rejected,文章題の定番 ／ wiki 除外（英語照合不一致: 別の記事）: ニュートンの冷却の法則 → Heat conduction → Thermal conduction ／ en.term → Newton's law of cooling
applications-of-exponentials-and-logs,指数・対数の応用,,applications of exponentials and logs,,,noun,us-precalculus-exponential-and-logarithmic,functions,大学,Precalculus,exact,textbook,,,,editorial,—,,
expanding-and-condensing-logs,対数の展開と圧縮,,expanding and condensing logs,,,noun,us-precalculus-exponential-and-logarithmic,functions,数II,Precalculus,none,textbook,,,,editorial,—,,米国の教室の言い方。log の性質で書き換える
one-to-one-property,一対一の性質,,one-to-one property,,,noun,us-precalculus-exponential-and-logarithmic,functions,数II,Precalculus,near,textbook,,,,editorial,—,,a^x = a^y ⇒ x = y
product-to-sum-and-sum-to-product,積和・和積,,product-to-sum and sum-to-product,,,noun,us-precalculus-analytic-trigonometry,trigonometry,大学,Precalculus,exact,textbook,,,,editorial,—,,
verifying-identities,恒等式の検証,,verifying identities,,,noun,us-precalculus-analytic-trigonometry,trigonometry,大学,Precalculus,near,textbook,,,,editorial,—,,「等式の証明」
pythagorean-identity,ピタゴラスの恒等式,,Pythagorean identity,,,noun,us-precalculus-analytic-trigonometry,trigonometry,大学,Precalculus,near,textbook,,,,editorial,—,,sin² + cos² = 1。日本では「三角関数の相互関係」
composition-with-inverse-trig,逆三角関数の合成,,composition with inverse trig,,,noun,us-precalculus-analytic-trigonometry,trigonometry,大学,Precalculus,exact,textbook,,,,editorial,—,,sin(arctan x) など
arcsine,アークサイン,,arcsine,,,noun,us-precalculus-analytic-trigonometry,trigonometry,大学,Precalculus,near,textbook,逆三角関数,Inverse trigonometric functions,Q674533,wikipedia,ok,wiki-redirect,sin⁻¹。日本の高校では扱わない
arccosine,アークコサイン,,arccosine,,,noun,us-precalculus-analytic-trigonometry,trigonometry,大学,Precalculus,near,textbook,逆三角関数,Inverse trigonometric functions,Q674533,wikipedia,ok,wiki-redirect,
arctangent,アークタンジェント,,arctangent,,,noun,us-precalculus-analytic-trigonometry,trigonometry,大学,Precalculus,near,textbook,逆三角関数,Inverse trigonometric functions,Q674533,wikipedia,ok,wiki-redirect,
graphs-of-inverse-trig-functions,三角関数の逆関数のグラフ,,graphs of inverse trig functions,,,noun,us-precalculus-analytic-trigonometry,trigonometry,大学,Precalculus,exact,textbook,,,,editorial,—,,
solving-triangles,三角形を解く,,solving triangles,,,noun,us-precalculus-analytic-trigonometry,trigonometry,大学,Precalculus,near,textbook,,,,editorial,—,,「三角形の辺と角を求める」
ambiguous-case,曖昧な場合,,ambiguous case,,,noun,us-precalculus-analytic-trigonometry,trigonometry,数I,Precalculus,none,textbook,,,,editorial,—,,SSA で 2 通りの三角形ができる場合
area-formula-with-sine,三角形の面積 ½ab sin C,,area formula with sine,,,noun,us-precalculus-analytic-trigonometry,trigonometry,大学,Precalculus,exact,textbook,,,,editorial,—,,
magnitude-and-direction,大きさと向き,,magnitude and direction,,,noun,us-precalculus-vectors,vectors,大学,Precalculus,exact,textbook,,,,mext,ok,,
standard-unit-vectors,"単位ベクトル i, j",,standard unit vectors,,,noun,us-precalculus-vectors,vectors,大学,Precalculus,near,textbook,,,,editorial,—,,"i, j, k"
direction-angle,方向角,,direction angle,,,noun,us-precalculus-vectors,vectors,大学,Precalculus,exact,textbook,,,,editorial,—,,
vector-projection,ベクトル射影,,vector projection,,,noun,us-precalculus-vectors,vectors,大学,Precalculus,near,textbook,ベクトルの成分分解,Vector projection,Q2734388,wikipedia,ok,wiki-redirect,日本の高校では扱わない
orthogonal-projection,正射影,直交射影,orthogonal projection,,,noun,us-precalculus-vectors|us-linear-algebra-orthogonality,vectors|linear-algebra,大学,Precalculus|Linear Algebra,exact,textbook,,,,editorial,—,wiki-redirect merged,同上
work,仕事,,work,,,noun,us-precalculus-vectors,vectors,大学,Precalculus,exact,textbook,,,,editorial,—,wiki-rejected,物理の応用 ／ wiki 除外（英語照合不一致: en.term は曖昧さ回避）: 仕事 (物理学) → Work (physics) ／ en.term → Work
resultant,合力,,resultant,,,noun,us-precalculus-vectors,vectors,大学,Precalculus,near,textbook,,,,editorial,—,wiki-redirect wiki-rejected,「和ベクトル」 ／ wiki 除外（別概念）: 力 (物理学) → Force。Force（物理の力）
graphs-of-polar-equations,極方程式のグラフ,,graphs of polar equations,,,noun,us-precalculus-polar-and-complex,complex-numbers,大学,Precalculus,exact,textbook,,,,editorial,—,,
cardioid,心臓形,,cardioid,,,noun,us-precalculus-polar-and-complex,complex-numbers,大学,Precalculus,exact,textbook,,,,editorial,—,,
rose-curve,バラ曲線,,rose curve,,,noun,us-precalculus-polar-and-complex,complex-numbers,大学,Precalculus,exact,wikipedia-langlink,バラ曲線,Rose (mathematics),Q1155211,wikipedia,ok,,
limacon,リマソン,,limaçon,,,noun,us-precalculus-polar-and-complex,complex-numbers,大学,Precalculus,exact,textbook,,,,editorial,—,wiki-redirect wiki-rejected,wiki 除外（数学カテゴリ外）: カラコール → Caracole。Caracole（騎兵戦術）
trigonometric-form-of-a-complex-number,複素数の三角形式,,trigonometric form of a complex number,,,noun,us-precalculus-polar-and-complex,complex-numbers,大学,Precalculus,near,textbook,,,,editorial,—,,極形式
nth-roots-of-a-complex-number,複素数の n 乗根,,nth roots of a complex number,,,noun,us-precalculus-polar-and-complex,complex-numbers,大学,Precalculus,exact,textbook,,,,editorial,—,,
eliminating-the-parameter,媒介変数の消去,,eliminating the parameter,,,noun,us-precalculus-polar-and-complex,complex-numbers,大学,Precalculus,exact,textbook,,,,editorial,—,,
orientation,向き,,orientation,,,noun,us-precalculus-polar-and-complex,complex-numbers,数C,Precalculus,near,wikipedia-langlink,向き,Orientation (space),Q1052451,mext,ok,,媒介変数曲線の進む向き
focus-and-directrix,放物線の焦点と準線,,focus and directrix,,,noun,us-precalculus-conics,geometry,大学,Precalculus,exact,textbook,,,,editorial,—,,
foci-of-an-ellipse,楕円の焦点,,foci of an ellipse,,,noun,us-precalculus-conics,geometry,大学,Precalculus,exact,textbook,,,,editorial,—,,
major-and-minor-axes,長軸・短軸,,major and minor axes,,,noun,us-precalculus-conics,geometry,大学,Precalculus,exact,textbook,,,,editorial,—,,
asymptotes-of-a-hyperbola,双曲線の漸近線,,asymptotes of a hyperbola,,,noun,us-precalculus-conics,geometry,大学,Precalculus,exact,textbook,,,,editorial,—,,
rotated-conics,回転した円錐曲線,,rotated conics,,,noun,us-precalculus-conics,geometry,大学,Precalculus,exact,textbook,,,,editorial,—,,日本の高校では扱わない
latus-rectum,通径,,latus rectum,,,noun,us-precalculus-conics,geometry,大学,Precalculus,exact,textbook,,,,editorial,—,,
augmented-matrix,拡大係数行列,,augmented matrix,,,noun,us-precalculus-matrices-and-systems,linear-algebra,大学,Precalculus,near,textbook,拡大行列,Augmented matrix,Q2750301,wikipedia,ok,wiki-redirect,日本の高校では扱わない
row-operations,行基本変形,,row operations,,,noun,us-precalculus-matrices-and-systems,linear-algebra,大学,Precalculus,near,textbook,行列の基本変形,Elementary matrix,Q609566,wikipedia,ok,wiki-redirect,
gaussian-elimination,ガウスの消去法,,Gaussian elimination,,,noun,us-precalculus-matrices-and-systems,linear-algebra,大学,Precalculus,near,wikipedia-langlink,ガウスの消去法,Gaussian elimination,Q2658,wikipedia,ok,,
row-echelon-form,行階段形,,row echelon form,,,noun,us-precalculus-matrices-and-systems,linear-algebra,大学,Precalculus,exact,wikipedia-langlink,行階段形,Row echelon form,Q2091296,wikipedia,ok,,
cramers-rule,クラメルの公式,,Cramer's rule,,,noun,us-precalculus-matrices-and-systems,linear-algebra,大学,Precalculus,exact,wikipedia-langlink,クラメルの公式,Cramer's rule,Q322666,wikipedia,ok,,
system-of-three-equations,三元連立一次方程式,,system of three equations,,,noun,us-precalculus-matrices-and-systems,linear-algebra,大学,Precalculus,exact,textbook,,,,editorial,—,,
feasible-region,実行可能領域,,feasible region,,,noun,us-precalculus-matrices-and-systems,linear-algebra,大学,Precalculus,near,wikipedia-langlink,実行可能領域,Feasible region,Q17013331,wikipedia,ok,,日本の「連立不等式の表す領域」
objective-function,目的関数,,objective function,,,noun,us-precalculus-matrices-and-systems,linear-algebra,大学,Precalculus,near,textbook,損失関数,Loss function,Q1036748,wikipedia,ok,wiki-redirect,
constraint,制約条件,,constraint,,,noun,us-precalculus-matrices-and-systems,linear-algebra,大学,Precalculus,exact,textbook,,,,editorial,—,wiki-rejected,wiki 除外（英語照合不一致: en.term は曖昧さ回避）: 制約 (数学) → Constraint (mathematics) ／ en.term → Constraint
inductive-step,帰納段階,,inductive step,,,noun,us-precalculus-sequences-and-induction,sequences,数B,Precalculus,near,textbook,,,,editorial,—,,
combination-notation,組合せ記法,,combination notation,,,noun,us-precalculus-sequences-and-induction,sequences,大学,Precalculus,near,textbook,,,,editorial,—,,"C(n, r) / n choose r"
intuitive-definition-of-a-limit,極限の直感的定義,,intuitive definition of a limit,,,noun,us-precalculus-limits,calculus,大学,Precalculus,exact,textbook,,,,editorial,—,,
finding-limits-numerically,数値的に極限を求める,,finding limits numerically,,,phrase,us-precalculus-limits,calculus,数III,Precalculus,exact,textbook,,,,editorial,—,,表を作って調べる
finding-limits-graphically,グラフから極限を読む,,finding limits graphically,,,phrase,us-precalculus-limits,calculus,大学,Precalculus,exact,textbook,,,,editorial,—,,
limit-definition-of-the-slope,接線の傾きの極限,,limit definition of the slope,,,noun,us-precalculus-limits,calculus,大学,Precalculus,exact,textbook,,,,editorial,—,,
area-under-a-curve,曲線下の面積,,area under a curve,,,noun,us-precalculus-limits,calculus,大学,Precalculus,exact,textbook,,,,editorial,—,,
representations-of-a-function,関数の表現,,representations of a function,,,noun,us-integrated-1-linear,algebra,中1,Integrated Math 1,near,textbook,,,,editorial,—,,表・式・グラフ・言葉
linear-functions-in-context,文脈の中の一次関数,,linear functions in context,,,noun,us-integrated-1-linear,algebra,中2,Integrated Math 1,near,textbook,,,,editorial,—,,
one-variable-data,一変量データ,,one-variable data,,,noun,us-integrated-1-statistics,statistics,大学,Integrated Math 1,exact,textbook,,,,editorial,—,,
two-variable-data,二変量データ,,two-variable data,,,noun,us-integrated-1-statistics,statistics,大学,Integrated Math 1,exact,textbook,,,,editorial,—,,
relative-frequency-table,相対度数表,,relative frequency table,,,noun,us-integrated-1-statistics,statistics,大学,Integrated Math 1,exact,textbook,,,,editorial,—,,
